,Speaker,transcript_text,clean_transcript_text,date
76,MR KOHN,MR KOHN We do have opportunity costs narrowing over the latter half of next year and we do have M2 picking up then We see those costs rising in the first half of the year when we expect very damped growth in M2 As you can see in your Bluebook we have built in declines through March We do have a bit stronger growth built in for next year partly because some of the special factors like the reduction of demand deposits stemming from the fade out of mortgage refinancings will not be there So we do have a little strengthening next year as things come a little more into line with our models In fact our models for M2 based on the same interest rates and the same incomes predict much stronger growth in M2 next year than this year We trimmed it by a percentage point or two so we only have 2 percent growth,We do have opportunity costs narrowing over the latter half of next year and we do have M2 picking up then We see those costs rising in the first half of the year when we expect very damped growth in M2 As you can see in your Bluebook we have built in declines through March We do have a bit stronger growth built in for next year partly because some of the special factors like the reduction of demand deposits stemming from the fade out of mortgage refinancings will not be there So we do have a little strengthening next year as things come a little more into line with our models In fact our models for M2 based on the same interest rates and the same incomes predict much stronger growth in M2 next year than this year We trimmed it by a percentage point or two so we only have 2 percent growth,19941115
77,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN President Minehan,President Minehan,19941115
78,MS MINEHAN,MS MINEHAN An opposite question to President Boehne's: I was interested in the reference in the Greenbook to the cessation of speed effects that brings about the moderation of cpi increases in the last part of 1995 I wondered whether you had any estimates of what that cpi figure might be absent speed effect changes? Did you look at it that way?,An opposite question to President Boehne's: I was interested in the reference in the Greenbook to the cessation of speed effects that brings about the moderation of cpi increases in the last part of 1995 I wondered whether you had any estimates of what that cpi figure might be absent speed effect changes? Did you look at it that way?,19941115
79,MR PRELL,MR PRELL I don't think we can do a precise dissectionOne of the things we've pointed out in the Greenbook is that in looking at the acceleration--! don't want to overstate this--what we are talking about in essence in the core cpi number is that we are going to get pretty much 3 increase a month rather than a mixture of2 and 3 a month,I don't think we can do a precise dissectionOne of the things we've pointed out in the Greenbook is that in looking at the acceleration--! don't want to overstate this--what we are talking about in essence in the core cpi number is that we are going to get pretty much 3 increase a month rather than a mixture of2 and 3 a month,19941115
80,MS MINEHAN,MS MINEHAN Yes right,Yes right,19941115
81,MR PRELL,MR PRELL Whether we'll be able to perceive this month-by­ month isn't entirely clear But we see this as involving a mix of things that are sort of overlapping We have had an exchange rate depreciation We have seen raw materials prices increase Some of those raw materials are internationally traded and are imported in some instances We have seen rapid growth of output recently and econometrically while it is not always a particularly robust result-­ you can tinker with your models and get large or small effects--that mere increase in resource utilization can produce in these models some increase in markups and when things taper off we see some stabilizing and a return to the trend I really can't parse these things out with any great precision Some set of these factors we think will give a little bit faster rise in prices in the near term than would be dictated simply by the margin of slack in the economy which we would see as only adding maybe a couple of tenths to underlying inflation over the coming year no more than that,Whether we'll be able to perceive this month-by­ month isn't entirely clear But we see this as involving a mix of things that are sort of overlapping We have had an exchange rate depreciation We have seen raw materials prices increase Some of those raw materials are internationally traded and are imported in some instances We have seen rapid growth of output recently and econometrically while it is not always a particularly robust result-­ you can tinker with your models and get large or small effects--that mere increase in resource utilization can produce in these models some increase in markups and when things taper off we see some stabilizing and a return to the trend I really can't parse these things out with any great precision Some set of these factors we think will give a little bit faster rise in prices in the near term than would be dictated simply by the margin of slack in the economy which we would see as only adding maybe a couple of tenths to underlying inflation over the coming year no more than that,19941115
82,MS MINEHAN,MS MINEHAN So you think it is more the special factors that are pushing the increase in prices to 38 and 36 percent rather than any uptrend?,So you think it is more the special factors that are pushing the increase in prices to 38 and 36 percent rather than any uptrend?,19941115
83,MR PRELL,MR PRELL Right We have a timing question here It is hard to say but we think that we might get a little more of the price increase announcements at the beginning of the year,Right We have a timing question here It is hard to say but we think that we might get a little more of the price increase announcements at the beginning of the year,19941115
84,MS MINEHAN,MS MINEHAN Yes,Yes,19941115
85,MR PRELL,MR PRELL So there is a considerable amount of guesswork involved here But yes I think it is these speed effects or the exchange rate effects on import prices and so on that are giving the bulge However if we did not eliminate the excess pressures on resources during 1995 as we have in this forecast the risk would be that wages would begin to reflect more fully the higher price increases inflationary expectations would take hold and we would begin to build that higher track into the trend That's why we felt it important to try to indicate what kind of interest rate path would lead to this slackening fairly promptly,So there is a considerable amount of guesswork involved here But yes I think it is these speed effects or the exchange rate effects on import prices and so on that are giving the bulge However if we did not eliminate the excess pressures on resources during 1995 as we have in this forecast the risk would be that wages would begin to reflect more fully the higher price increases inflationary expectations would take hold and we would begin to build that higher track into the trend That's why we felt it important to try to indicate what kind of interest rate path would lead to this slackening fairly promptly,19941115
86,MS MINEHAN,MS MINEHAN Looking at the other side you have a declining impact from inventories but certainly a smooth one Do you care to comment on that?,Looking at the other side you have a declining impact from inventories but certainly a smooth one Do you care to comment on that?,19941115
87,MR PRELL,MR PRELL Reality will never be that smooth!,Reality will never be that smooth!,19941115
88,MS MINEHAN,MS MINEHAN That's what we thought too!,That's what we thought too!,19941115
89,MR PRELL,MR PRELL That's one of the risks we noted in the Greenbook,That's one of the risks we noted in the Greenbook,19941115
90,MS MINEHAN,MS MINEHAN Right,Right,19941115
91,MR PRELL,MR PRELL An inventory adjustment could come more quickly: If final demand were to taper off and be perceived to have tapered off early next year perhaps the inventory adjustment would be sharperThat could move us muchser to zero or even conceivably negative gdp growth for a quarter but inventories might then come back if final demand is still growing moderately So they are certainly a potential source of volatility in the numbers and of some greater cyclical variation,An inventory adjustment could come more quickly: If final demand were to taper off and be perceived to have tapered off early next year perhaps the inventory adjustment would be sharperThat could move us muchser to zero or even conceivably negative gdp growth for a quarter but inventories might then come back if final demand is still growing moderately So they are certainly a potential source of volatility in the numbers and of some greater cyclical variation,19941115
92,MS MINEHAN,MS MINEHAN Finally have you looked at the price effect when the ARMs that were issued this year kick in next year? The teaser rates this year have been very low Some of these ARMs have new provisions to extend the maturity but a good portion of them will kick in next year,Finally have you looked at the price effect when the ARMs that were issued this year kick in next year? The teaser rates this year have been very low Some of these ARMs have new provisions to extend the maturity but a good portion of them will kick in next year,19941115
93,MR PRELL,MR PRELL It is going to be a factor affecting the cash flow of many households but it is not a huge effect It is less huge than one might have expected because what we've observed this year is that a substantial proportion of the ARMs originated this year have fixed rates for 5 or 10 years This is something of an innovation in this cycle We are not going to have any adjustment on those and there is a 2 percentage point limit on those shorter-term ARMs So this is not going to produce a drastic income shock in 1995,It is going to be a factor affecting the cash flow of many households but it is not a huge effect It is less huge than one might have expected because what we've observed this year is that a substantial proportion of the ARMs originated this year have fixed rates for 5 or 10 years This is something of an innovation in this cycle We are not going to have any adjustment on those and there is a 2 percentage point limit on those shorter-term ARMs So this is not going to produce a drastic income shock in 1995,19941115
94,MS MINEHAN,MS MINEHAN Thank you,Thank you,19941115
95,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN Governor Blinder,Governor Blinder,19941115
96,MR BLINDER,MR BLINDER Mike I want to ask you a question about the projection for the automobile market which in the Greenbook is peaking this quarter at about 15-1/2 million light vehicles--cars and trucks--and then declining very modestly almost trivially In the Greenbook short-term interest rates are up 150 basis points more In addition it is been a notable feature of this episode I think that auto loan rates have gone up only about half--or less--as much as market rates The first part of the question has to do with what this implies about the future of auto loan rates and for the responsiveness of purchases to auto loan rates Furthermore as I look at the real disposable income forecast it is also peaking this quarter Then in the first three quarters of 1995 while the auto industry is barely showing a dent in sales real disposable income growth rates are going to 22 09 and 17 percent The question is how do you square that circle? What's going on with autos in this forecast?road,Mike I want to ask you a question about the projection for the automobile market which in the Greenbook is peaking this quarter at about 15-1/2 million light vehicles--cars and trucks--and then declining very modestly almost trivially In the Greenbook short-term interest rates are up 150 basis points more In addition it is been a notable feature of this episode I think that auto loan rates have gone up only about half--or less--as much as market rates The first part of the question has to do with what this implies about the future of auto loan rates and for the responsiveness of purchases to auto loan rates Furthermore as I look at the real disposable income forecast it is also peaking this quarter Then in the first three quarters of 1995 while the auto industry is barely showing a dent in sales real disposable income growth rates are going to 22 09 and 17 percent The question is how do you square that circle? What's going on with autos in this forecast?road,19941115
97,MR PRELL,MR PRELL[Laughter]I think we have a forecast that is middle-of-the-,think we have a forecast that is middle-of-the-,19941115
98,MR BLINDER,MR BLINDER That's the question; why is it in the middle!,That's the question; why is it in the middle!,19941115
99,MR PRELL,MR PRELL A view that is certainly held in the industry is that there is considerable pent-up demand that could buoy sales of automobiles and light trucks but such demand really has not been fully seen yet because of capacity constraints We think there is some element of truth to that story On the other hand it is true that to date we have had a very moderate response of auto loan rates to the increase that has occurred in market rates Prospectively one would expect that gap tose and in addition we have assumed some further rise in market rates I must say that the rise in rates is most pronounced at the very short end of the market and the sort of intermediate-term rates that we typically compare to auto loan rates would not be going up as much We get some flattening in the yield curve here So in our thinking there is some further increase in auto loan rates but maybe not as dramatic as one might think by adding the rise in the funds rate to the gap that seems to exist now between market rates and auto loan rates Arguably that sort of normal interest rate response could produce a weaker automobile market than we have I think we are somewhere in between but I would grant you that the interest rate picture might constitute a downside risk,A view that is certainly held in the industry is that there is considerable pent-up demand that could buoy sales of automobiles and light trucks but such demand really has not been fully seen yet because of capacity constraints We think there is some element of truth to that story On the other hand it is true that to date we have had a very moderate response of auto loan rates to the increase that has occurred in market rates Prospectively one would expect that gap tose and in addition we have assumed some further rise in market rates I must say that the rise in rates is most pronounced at the very short end of the market and the sort of intermediate-term rates that we typically compare to auto loan rates would not be going up as much We get some flattening in the yield curve here So in our thinking there is some further increase in auto loan rates but maybe not as dramatic as one might think by adding the rise in the funds rate to the gap that seems to exist now between market rates and auto loan rates Arguably that sort of normal interest rate response could produce a weaker automobile market than we have I think we are somewhere in between but I would grant you that the interest rate picture might constitute a downside risk,19941115
100,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN I just want to mention that the scrappage model that was developed by my former colleagues at Townsend-Greenspan issely consistent with the numbers that we are getting from the income model I meant to show it to you; I have a copy As Mike said there is an implicit scrappage demand element here that seems to be running stronger than the income flows are declining I understand that the short-term interest rate elasticity of the demand for motor vehicles is something like several hundred thousand units per percentage point in the loan rate,I just want to mention that the scrappage model that was developed by my former colleagues at Townsend-Greenspan issely consistent with the numbers that we are getting from the income model I meant to show it to you; I have a copy As Mike said there is an implicit scrappage demand element here that seems to be running stronger than the income flows are declining I understand that the short-term interest rate elasticity of the demand for motor vehicles is something like several hundred thousand units per percentage point in the loan rate,19941115
101,MR PRELL,MR PRELL I think that's fair One also could argue that we do not have as large an interest rate response here as we could have Again as President Boehne suggested in his original questionit is possible that we have not put in enough of an increase in interest rates to get the damping of aggregate demand in the Greenbook forecast,I think that's fair One also could argue that we do not have as large an interest rate response here as we could have Again as President Boehne suggested in his original questionit is possible that we have not put in enough of an increase in interest rates to get the damping of aggregate demand in the Greenbook forecast,19941115
102,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN Governor Lindsey,Governor Lindsey,19941115
103,MR LINDSEY,MR LINDSEY I had Governor Blinder's question But I had another one on profits You have a very sharp deceleration in profit growth in the forecast and I have a cause and effect question about that The cause question is whether the deceleration is due to a narrowing of margins You were mentioning earlier your perception of the PPI and the changes there Secondly on the effects side I am surprised that given a very sharp deceleration in the outlook for profits you have real business fixed investment holding up as well as it is at very high levels Could you also give me on the effects side your perception of what this means for equity markets?,I had Governor Blinder's question But I had another one on profits You have a very sharp deceleration in profit growth in the forecast and I have a cause and effect question about that The cause question is whether the deceleration is due to a narrowing of margins You were mentioning earlier your perception of the PPI and the changes there Secondly on the effects side I am surprised that given a very sharp deceleration in the outlook for profits you have real business fixed investment holding up as well as it is at very high levels Could you also give me on the effects side your perception of what this means for equity markets?,19941115
104,MR PRELL,MR PRELL Equity markets clearly have been buoyed in the face of rising bond yields this year by surprisingly favorable earnings reports Our anticipation would be that those reports will not be pleasant surprises in 1995 That suggests some vulnerability to the stock market at least in the early part of the year before the significant bond market rally that we anticipate occurs This pattern of flattening profits and diminishing profit share is quite consistent with the cyclical pattern of profits moving with the acceleration and deceleration of output--moving with the growth of productivity in a sense As we go forward as was noted earlier we do have a considerable slackening in productivity We see some pressure coming as wages accelerate and productivity flattens out toward certainly weakening profit margins--maybe not a pronounced plunge but some pressure on them,Equity markets clearly have been buoyed in the face of rising bond yields this year by surprisingly favorable earnings reports Our anticipation would be that those reports will not be pleasant surprises in 1995 That suggests some vulnerability to the stock market at least in the early part of the year before the significant bond market rally that we anticipate occurs This pattern of flattening profits and diminishing profit share is quite consistent with the cyclical pattern of profits moving with the acceleration and deceleration of output--moving with the growth of productivity in a sense As we go forward as was noted earlier we do have a considerable slackening in productivity We see some pressure coming as wages accelerate and productivity flattens out toward certainly weakening profit margins--maybe not a pronounced plunge but some pressure on them,19941115
105,MR LINDSEY,MR LINDSEY And the effect on investment?,And the effect on investment?,19941115
106,MR PRELL,MR PRELL We think that investment has been benefiting to some degree from strong profitability and ample cash flows As we go forward cash flow does flatten out We do get a growing nonfinancial corporate financing gap and we do see that as an element that will be damping business fixed investment Recall that you are probably looking at real numbers that are inflated to some degree by the computer deflator You get rapid growth in real computer purchases with a zero nominal increase That's basically what we have in our forecast for the next two years We still think this is a climate in which business investment in computers will be fairly robust On the nonresidential structure side we anticipate a pretty solid uptrendThere are lags in this process Permits have been rising noticeably recently We think the uptrend at this point is unlikely to be reversed in the near term by the further rise in interest ratesThat's giving some underpinnings to this advance and bfi along with exports are a couple of the sectors against which we are working in reducing the growth of other elements of private domestic demand,We think that investment has been benefiting to some degree from strong profitability and ample cash flows As we go forward cash flow does flatten out We do get a growing nonfinancial corporate financing gap and we do see that as an element that will be damping business fixed investment Recall that you are probably looking at real numbers that are inflated to some degree by the computer deflator You get rapid growth in real computer purchases with a zero nominal increase That's basically what we have in our forecast for the next two years We still think this is a climate in which business investment in computers will be fairly robust On the nonresidential structure side we anticipate a pretty solid uptrendThere are lags in this process Permits have been rising noticeably recently We think the uptrend at this point is unlikely to be reversed in the near term by the further rise in interest ratesThat's giving some underpinnings to this advance and bfi along with exports are a couple of the sectors against which we are working in reducing the growth of other elements of private domestic demand,19941115
107,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN You will also remember that you are looking at outlays not appropriations The relationship isser between cash flow or profit margins and appropriations You can view outlays as sort of a distributed lag against the appropriations data It is a quite considerable lag,You will also remember that you are looking at outlays not appropriations The relationship isser between cash flow or profit margins and appropriations You can view outlays as sort of a distributed lag against the appropriations data It is a quite considerable lag,19941115
108,MR LINDSEY,MR LINDSEY So that would begin with 1997? ,So that would begin with 1997?,19941115
109,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN Yes President Stern,Yes President Stern,19941115
110,MR STERN,MR STERN Mike as I recall when the household survey was changed by the Labor Department a lot of people anticipated that at some point there would be a significant bump up in the unemployment rate which has not materialized Is that simply because it has been swamped by employment gains or what is the explanation for that?,Mike as I recall when the household survey was changed by the Labor Department a lot of people anticipated that at some point there would be a significant bump up in the unemployment rate which has not materialized Is that simply because it has been swamped by employment gains or what is the explanation for that?,19941115
111,MR PRELL,MR PRELL In all likelihood the parallel survey that was conducted prior to the first of this year misled the Labor Department It showed that the unemployment rate would be 1/2 percentage point higher with the new survey The evidence from the survey that was conducted afterwards using the old relationships to other series such as the unemployment insurance data and payroll employment series suggests that somehow or other that parallel survey was misleading-­ perhaps a fluke statistically--and that the gap between the old and the new series is probably very small maybe no more than 1 with another upward estimate of 1 for the change in census population controls,In all likelihood the parallel survey that was conducted prior to the first of this year misled the Labor Department It showed that the unemployment rate would be 1/2 percentage point higher with the new survey The evidence from the survey that was conducted afterwards using the old relationships to other series such as the unemployment insurance data and payroll employment series suggests that somehow or other that parallel survey was misleading-­ perhaps a fluke statistically--and that the gap between the old and the new series is probably very small maybe no more than 1 with another upward estimate of 1 for the change in census population controls,19941115
112,MR STERN,MR STERN Thank you,Thank you,19941115
113,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN Any further questions for Mike? Vice Chairman McDonough did you have a question?,Any further questions for Mike? Vice Chairman McDonough did you have a question?,19941115
114,VICE CHAIRMAN MCDONOUGH,VICE CHAIRMAN MCDONOUGH No questions,No questions,19941115
115,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN Okay Do you want to start our tour detable?,Okay Do you want to start our tour detable?,19941115
116,VICE CHAIRMAN MCDONOUGH,VICE CHAIRMAN MCDONOUGH Whenever you are ready ,Whenever you are ready,19941115
117,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN Okay You can start off,Okay You can start off,19941115
118,VICE CHAIRMAN MCDONOUGH,VICE CHAIRMAN MCDONOUGH Let me begin Mr Chairman withjust a brief remark about the goings on in the Second District The New York State economy is continuing to grow but at a slightly slower rate than that of the nation The major source of strength is the consumer Retail sales have been strong and the sales of existing houses have been quite high Needless to say there is great uncertainty about the fiscal future of the state The new governor inherits a $4 billion hole in a 1995 budget of $34 billion but he continues to promise to cut taxes New York City dwellers wonder about how well the city will fare given the dynamics of the recent campaign So I think any investment decisions in which the state tax burden is an issue will almost certainly be put on holdThe banks in the District are lending very aggressively and that seems to reflect a combination of two things Regional banks both inside and outside the Second District seem to be trying to increase market share Secondly the money center banks that in some cases have had a considerable reduction modest in others of their trading income seem to be somewhat more aggressive in lending in order to improve their earnings The spreads are sufficiently low now that it is not clear to me that they are getting an adequate return on capital from such activity There is no question in my view thattheir lending standards as evidenced by the covenants being required of their borrowers are slipping excessivelySwitching to the national economy the question we have been asking ourselves is: What do we know that we didn't know at the last meeting of this Committee? Well the first thing we know is that current and recent gdp and employment growth are even stronger than my colleagues at the New York Bank and I thought would be the case at the time of the last meeting That is the case both as regards the third quarter which came in stronger and our view of the current quarter which we have ratcheted up even more Second we believe that even if inventory investment slows enough so that it becomes a modest drag on the economy real growth will stay above 3 percent through most of 1995 We do not have growth slowing in 1995 and 1996 as much as the Greenbook does Third the interest-sensitive areas are in fact major contributors to growth and show very little response to higher interest rates even though one must state of course that the full effect of the tightening to date has not yet been felt Automobile sales are strong and if General Motors could straighten out some of its production problems they would be even stronger Housing is robust The fourth thing we think we know now that we didn't know then is that the surge in average hourly earnings in October of 07 percent is not traceable to unusual factors The Bureau of Labor Statistics' announcement of a pending major upward revision in payroll employment means that the help that we thought we would get from productivity is much lower causing an upward revision in the trend of labor costs Fifth even though medical costs were beginning to be better behaved before the health care debate of the last 18 months we do not think that the improvement in medical costs and therefore the cost of benefits to employers will continue to be a help in controlling inflation Sixth the rate of unemployment in our view is below the nairu which we think is 6 percent give or take 01 We could be wrong Since unemployment is now below 6 percent and the cpi is rather well behaved the question could be asked is God kinder and has the nairu become lower? We don't think so History in the late 1970s and in the late 1980s gives us a lesson we believe At those times there was hope that the nairu would come down Certainly in the late 1980s it was thought that it would come down somewhere within a range of 5 to 5-1/2 percent Unfortunately those hopes turned out to be ill founded I think that what was overlooked is that monetary policy works with a considerable lag and inflation when it starts doesn't leap out of its cave; it starts rather slowly and almost imperceptiblyIn the meantime have the financial markets given us any new information? The first thing that I think we should all pay no attention to is the zigs and zags of the financial markets from one day to the next as they absorb the most recent data and as 35-year old bond dealers make profound remarks to the media What I think the market is telling us is that inflationary expectations are high and that our tightening to date has not reduced those expectations One can look at a variety of places on the yield curve to measure inflationary expectations or look at consumer surveys and so on We find the spread between 3-year and 1-year Treasuries a very helpful indicator in large part because it covers just the period during which monetary policy should have its effect initially on inflationary expectations That spread has jumped around because of the volatility of markets this year but on average it has stayed quite steadilyaround 85 basis points despite the choppiness It has not improved; it has not narrowed as a result of the tightening since the 4th of FebruaryI suppose I should really stop there but I think that the Greenbook and Mike's presentation place the stance of monetary policy rather front and center At the last meeting we decided that it was appropriate to have an asymmetric directive which the world will know about this Friday That meant that we were ready during the intermeeting period when we didn't know all those new things that we think we now know to increase the fed funds rate and perhaps the discount rate by 50 basis points We think that because of all the additional information available since the last meeting such a move would no longer be adequate It could in fact increase inflationary expectations not because young bond dealers would raise questions but because sensible people could question the resoluteness of this Committee Thank you Mr Chairman,Let me begin Mr Chairman withjust a brief remark about the goings on in the Second District The New York State economy is continuing to grow but at a slightly slower rate than that of the nation The major source of strength is the consumer Retail sales have been strong and the sales of existing houses have been quite high Needless to say there is great uncertainty about the fiscal future of the state The new governor inherits a $4 billion hole in a 1995 budget of $34 billion but he continues to promise to cut taxes New York City dwellers wonder about how well the city will fare given the dynamics of the recent campaign So I think any investment decisions in which the state tax burden is an issue will almost certainly be put on holdThe banks in the District are lending very aggressively and that seems to reflect a combination of two things Regional banks both inside and outside the Second District seem to be trying to increase market share Secondly the money center banks that in some cases have had a considerable reduction modest in others of their trading income seem to be somewhat more aggressive in lending in order to improve their earnings The spreads are sufficiently low now that it is not clear to me that they are getting an adequate return on capital from such activity There is no question in my view thattheir lending standards as evidenced by the covenants being required of their borrowers are slipping excessivelySwitching to the national economy the question we have been asking ourselves is: What do we know that we didn't know at the last meeting of this Committee? Well the first thing we know is that current and recent gdp and employment growth are even stronger than my colleagues at the New York Bank and I thought would be the case at the time of the last meeting That is the case both as regards the third quarter which came in stronger and our view of the current quarter which we have ratcheted up even more Second we believe that even if inventory investment slows enough so that it becomes a modest drag on the economy real growth will stay above 3 percent through most of 1995 We do not have growth slowing in 1995 and 1996 as much as the Greenbook does Third the interest-sensitive areas are in fact major contributors to growth and show very little response to higher interest rates even though one must state of course that the full effect of the tightening to date has not yet been felt Automobile sales are strong and if General Motors could straighten out some of its production problems they would be even stronger Housing is robust The fourth thing we think we know now that we didn't know then is that the surge in average hourly earnings in October of 07 percent is not traceable to unusual factors The Bureau of Labor Statistics' announcement of a pending major upward revision in payroll employment means that the help that we thought we would get from productivity is much lower causing an upward revision in the trend of labor costs Fifth even though medical costs were beginning to be better behaved before the health care debate of the last 18 months we do not think that the improvement in medical costs and therefore the cost of benefits to employers will continue to be a help in controlling inflation Sixth the rate of unemployment in our view is below the nairu which we think is 6 percent give or take 01 We could be wrong Since unemployment is now below 6 percent and the cpi is rather well behaved the question could be asked is God kinder and has the nairu become lower? We don't think so History in the late 1970s and in the late 1980s gives us a lesson we believe At those times there was hope that the nairu would come down Certainly in the late 1980s it was thought that it would come down somewhere within a range of 5 to 5-1/2 percent Unfortunately those hopes turned out to be ill founded I think that what was overlooked is that monetary policy works with a considerable lag and inflation when it starts doesn't leap out of its cave; it starts rather slowly and almost imperceptiblyIn the meantime have the financial markets given us any new information? The first thing that I think we should all pay no attention to is the zigs and zags of the financial markets from one day to the next as they absorb the most recent data and as 35-year old bond dealers make profound remarks to the media What I think the market is telling us is that inflationary expectations are high and that our tightening to date has not reduced those expectations One can look at a variety of places on the yield curve to measure inflationary expectations or look at consumer surveys and so on We find the spread between 3-year and 1-year Treasuries a very helpful indicator in large part because it covers just the period during which monetary policy should have its effect initially on inflationary expectations That spread has jumped around because of the volatility of markets this year but on average it has stayed quite steadilyaround 85 basis points despite the choppiness It has not improved; it has not narrowed as a result of the tightening since the 4th of FebruaryI suppose I should really stop there but I think that the Greenbook and Mike's presentation place the stance of monetary policy rather front and center At the last meeting we decided that it was appropriate to have an asymmetric directive which the world will know about this Friday That meant that we were ready during the intermeeting period when we didn't know all those new things that we think we now know to increase the fed funds rate and perhaps the discount rate by 50 basis points We think that because of all the additional information available since the last meeting such a move would no longer be adequate It could in fact increase inflationary expectations not because young bond dealers would raise questions but because sensible people could question the resoluteness of this Committee Thank you Mr Chairman,19941115
119,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN President Minehan,President Minehan,19941115
120,MS MINEHAN,MS MINEHAN Mr Chairman New England continues to recover gradually But there is a distinction to be drawn between the incoming labor market data and other indicators so I'll try to frame my comments about New England along those two lines Unlike most of the rest of the country New England has not yet recovered the jobs lost in the last recession and is not expected to do so until late 1998 at best There is a continued lull in growth that I commented on at the last meeting and it is hardly as welcome in New England as it might be for the country as a whole Payroll employment declined in five of the six New England states in September putting the region's establishment job count slightly below its July level But it is still nearly 2 percent over a year earlier Massachusetts and New Hampshire continue to reflect the strongest growth rates among the six states and Connecticut still bumps along on the bottom The September job decline for the region was concentrated in manufacturing unfortunately but all the major industry categories except construction and government recorded declines Unemployment rose noticeably in the region in October also in contrast to the national scene Prices and wages seem to be rising somewhat more slowly in the region than in the nation and the residential real estate markets are definitely slowingTo round out this rather downbeat picture trends in defense­ related business also show deterioration relative to the national picture For example prime defense contract awards to New England companies during the first half of 1994 were lower than at any time since 1980 and 35 percent below their 1989 peak Defense-related employment continues to decline and in some states the decline is nearly twice the national pace and probably accounts for a healthy share of the manufacturing job losses I noted earlierMoving from the labor market data to other indicators however consumer confidence help wanted advertising and retail sales all show continued improvement in New England Retailers contacted for the Beigebook especially those selling hard goods were upbeat about recent activity and the near-term outlook I must admit that every business group I meet with seems to be much more positive than the incoming labor data would make me believe More than 50percent of any group I have talked to in the past month or two are contemplating hiring people over the next 12 months and out into the future; they are seeing escalating input prices and are seriously considering raising prices in response to these escalating prices probably along the lines of the January price increases that were mentioned in the GreenbookIn sum New England faces considerable sectoral challenges-­ defense the computer industry health care--which tend to drag down the data But there are sources of growth and ebullience emergingOn the national scene we agree with the Greenbook's inference that the economic expansion has overshot We expect employment costs as measured by the eci to turn up soon and we agree that near-term inflation prospects are not optimal I've covered our concerns about the Greenbook in the questions that I had for Mike but overall we don't find a lot to complain about We seem to be slightly further behind the curve than I would have liked at this point and the longer we wait and fail to slow the economy the greater the chance that rates will need to be significantly higher If we don't increase rates at this meeting I see a real chance of causing the boom-bust cycle that we have been trying to avoid I think the risks are on the up side and I think we have to move sharply and fast to curb those risks I'm in agreement with President McDonough that that move should take place at this meeting,Mr Chairman New England continues to recover gradually But there is a distinction to be drawn between the incoming labor market data and other indicators so I'll try to frame my comments about New England along those two lines Unlike most of the rest of the country New England has not yet recovered the jobs lost in the last recession and is not expected to do so until late 1998 at best There is a continued lull in growth that I commented on at the last meeting and it is hardly as welcome in New England as it might be for the country as a whole Payroll employment declined in five of the six New England states in September putting the region's establishment job count slightly below its July level But it is still nearly 2 percent over a year earlier Massachusetts and New Hampshire continue to reflect the strongest growth rates among the six states and Connecticut still bumps along on the bottom The September job decline for the region was concentrated in manufacturing unfortunately but all the major industry categories except construction and government recorded declines Unemployment rose noticeably in the region in October also in contrast to the national scene Prices and wages seem to be rising somewhat more slowly in the region than in the nation and the residential real estate markets are definitely slowingTo round out this rather downbeat picture trends in defense­ related business also show deterioration relative to the national picture For example prime defense contract awards to New England companies during the first half of 1994 were lower than at any time since 1980 and 35 percent below their 1989 peak Defense-related employment continues to decline and in some states the decline is nearly twice the national pace and probably accounts for a healthy share of the manufacturing job losses I noted earlierMoving from the labor market data to other indicators however consumer confidence help wanted advertising and retail sales all show continued improvement in New England Retailers contacted for the Beigebook especially those selling hard goods were upbeat about recent activity and the near-term outlook I must admit that every business group I meet with seems to be much more positive than the incoming labor data would make me believe More than 50percent of any group I have talked to in the past month or two are contemplating hiring people over the next 12 months and out into the future; they are seeing escalating input prices and are seriously considering raising prices in response to these escalating prices probably along the lines of the January price increases that were mentioned in the GreenbookIn sum New England faces considerable sectoral challenges-­ defense the computer industry health care--which tend to drag down the data But there are sources of growth and ebullience emergingOn the national scene we agree with the Greenbook's inference that the economic expansion has overshot We expect employment costs as measured by the eci to turn up soon and we agree that near-term inflation prospects are not optimal I've covered our concerns about the Greenbook in the questions that I had for Mike but overall we don't find a lot to complain about We seem to be slightly further behind the curve than I would have liked at this point and the longer we wait and fail to slow the economy the greater the chance that rates will need to be significantly higher If we don't increase rates at this meeting I see a real chance of causing the boom-bust cycle that we have been trying to avoid I think the risks are on the up side and I think we have to move sharply and fast to curb those risks I'm in agreement with President McDonough that that move should take place at this meeting,19941115
